gameid,uid,round,reactTime,color,guess,congruent,near,correct,accuracy
24355,7944c4792fb86f4ba244,110,576,h,h,0,1,1,1.0
24380,43990c820678e2cacac2,101,560,h,h,0,1,1,0.9
24380,43990c820678e2cacac2,102,535,f,f,1,1,1,0.9
24380,43990c820678e2cacac2,103,1121,f,f,1,1,1,0.9
24380,43990c820678e2cacac2,104,1241,f,f,1,1,1,0.9
24380,43990c820678e2cacac2,105,533,h,h,0,1,1,0.9
24380,43990c820678e2cacac2,106,604,h,h,1,1,1,0.9
24380,43990c820678e2cacac2,107,572,h,h,1,1,1,0.9
24380,43990c820678e2cacac2,108,445,h,h,1,1,1,0.9
24380,43990c820678e2cacac2,109,435,f,h,0,0,0,0.9
24380,43990c820678e2cacac2,110,630,f,f,1,1,1,0.9
24449,617144e32218dc565ccb,101,696,f,f,0,1,1,1.0
24449,617144e32218dc565ccb,102,700,h,h,0,1,1,1.0
24449,617144e32218dc565ccb,103,610,h,h,0,1,1,1.0
24449,617144e32218dc565ccb,104,484,f,f,1,1,1,1.0
24449,617144e32218dc565ccb,105,558,f,f,1,1,1,1.0
24449,617144e32218dc565ccb,106,646,h,h,1,1,1,1.0
24449,617144e32218dc565ccb,107,503,f,f,1,1,1,1.0
24449,617144e32218dc565ccb,108,552,h,h,1,1,1,1.0
24449,617144e32218dc565ccb,109,579,f,f,0,1,1,1.0
24449,617144e32218dc565ccb,110,581,f,f,1,1,1,1.0
24469,4b538ff4887d2df30cd5,101,455,h,h,0,1,1,0.9
24469,4b538ff4887d2df30cd5,102,399,h,h,1,1,1,0.9
24469,4b538ff4887d2df30cd5,103,406,h,h,1,1,1,0.9
24469,4b538ff4887d2df30cd5,104,423,h,h,0,1,1,0.9
24469,4b538ff4887d2df30cd5,105,415,h,h,1,1,1,0.9
24469,4b538ff4887d2df30cd5,106,602,f,g,0,0,0,0.9
24469,4b538ff4887d2df30cd5,107,465,h,h,0,1,1,0.9
24469,4b538ff4887d2df30cd5,108,376,f,f,0,1,1,0.9
24469,4b538ff4887d2df30cd5,109,455,h,h,1,1,1,0.9
24469,4b538ff4887d2df30cd5,110,505,f,f,1,1,1,0.9
24488,6d70f6cb258b93dbd064,101,523,f,f,1,1,1,0.9
24488,6d70f6cb258b93dbd064,102,663,f,f,0,1,1,0.9
24488,6d70f6cb258b93dbd064,103,430,h,h,0,1,1,0.9
24488,6d70f6cb258b93dbd064,104,426,f,f,1,1,1,0.9
24488,6d70f6cb258b93dbd064,105,432,h,h,1,1,1,0.9
24488,6d70f6cb258b93dbd064,106,452,f,f,0,1,1,0.9
24488,6d70f6cb258b93dbd064,107,426,f,f,1,1,1,0.9
24488,6d70f6cb258b93dbd064,108,397,f,h,0,0,0,0.9
24488,6d70f6cb258b93dbd064,109,393,f,f,0,1,1,0.9
24488,6d70f6cb258b93dbd064,110,537,f,f,1,1,1,0.9
24537,e15577a13fd7eca99cf7,101,815,f,f,1,1,1,1.0
24537,e15577a13fd7eca99cf7,102,739,f,f,1,1,1,1.0
24537,e15577a13fd7eca99cf7,103,748,f,f,1,1,1,1.0
24537,e15577a13fd7eca99cf7,104,600,f,f,1,1,1,1.0
24537,e15577a13fd7eca99cf7,105,755,f,f,1,1,1,1.0
24537,e15577a13fd7eca99cf7,106,737,h,h,1,1,1,1.0
24537,e15577a13fd7eca99cf7,107,927,f,f,0,1,1,1.0
24537,e15577a13fd7eca99cf7,108,673,h,h,1,1,1,1.0
24537,e15577a13fd7eca99cf7,109,795,h,h,0,1,1,1.0
24537,e15577a13fd7eca99cf7,110,731,f,f,0,1,1,1.0
24558,1d66bb23f046153ee37f,101,1408,f,f,0,1,1,1.0
24558,1d66bb23f046153ee37f,102,612,h,h,0,1,1,1.0
24558,1d66bb23f046153ee37f,103,566,f,f,1,1,1,1.0
24558,1d66bb23f046153ee37f,104,661,h,h,1,1,1,1.0
24558,1d66bb23f046153ee37f,105,727,h,h,0,1,1,1.0
24558,1d66bb23f046153ee37f,106,522,f,f,1,1,1,1.0
24558,1d66bb23f046153ee37f,107,439,h,h,0,1,1,1.0
24558,1d66bb23f046153ee37f,108,550,h,h,0,1,1,1.0
24558,1d66bb23f046153ee37f,109,724,h,h,1,1,1,1.0
24558,1d66bb23f046153ee37f,110,690,h,h,1,1,1,1.0
24643,79b18684adec0d0a43d6,101,536,h,h,0,1,1,0.9
24643,79b18684adec0d0a43d6,102,588,f,f,0,1,1,0.9
24643,79b18684adec0d0a43d6,103,449,h,h,1,1,1,0.9
24643,79b18684adec0d0a43d6,104,470,f,f,1,1,1,0.9
24643,79b18684adec0d0a43d6,105,455,h,h,1,1,1,0.9
24643,79b18684adec0d0a43d6,106,377,h,h,1,1,1,0.9
24643,79b18684adec0d0a43d6,107,482,h,h,0,1,1,0.9
24643,79b18684adec0d0a43d6,108,366,f,f,1,1,1,0.9
24643,79b18684adec0d0a43d6,109,358,f,h,0,0,0,0.9
24643,79b18684adec0d0a43d6,110,468,h,h,1,1,1,0.9
24679,ffdef37d70339ea161ab,101,626,f,f,1,1,1,0.8
24679,ffdef37d70339ea161ab,102,619,h,h,1,1,1,0.8
24679,ffdef37d70339ea161ab,103,634,h,h,0,1,1,0.8
24679,ffdef37d70339ea161ab,104,418,h,f,0,0,0,0.8
24679,ffdef37d70339ea161ab,105,585,h,h,1,1,1,0.8
24679,ffdef37d70339ea161ab,106,652,f,f,0,1,1,0.8
24679,ffdef37d70339ea161ab,107,550,f,f,0,1,1,0.8
24679,ffdef37d70339ea161ab,108,804,f,f,0,1,1,0.8
24679,ffdef37d70339ea161ab,109,519,f,f,0,1,1,0.8
24679,ffdef37d70339ea161ab,110,540,h,f,0,0,0,0.8
24707,f0eacc3f427af7fc5446,101,599,h,h,1,1,1,1.0
24707,f0eacc3f427af7fc5446,102,520,f,f,0,1,1,1.0
24707,f0eacc3f427af7fc5446,103,502,f,f,1,1,1,1.0
24707,f0eacc3f427af7fc5446,104,450,f,f,1,1,1,1.0
24707,f0eacc3f427af7fc5446,105,543,h,h,1,1,1,1.0
24707,f0eacc3f427af7fc5446,106,521,h,h,1,1,1,1.0
24707,f0eacc3f427af7fc5446,107,620,h,h,0,1,1,1.0
24707,f0eacc3f427af7fc5446,108,454,f,f,1,1,1,1.0
24707,f0eacc3f427af7fc5446,109,466,f,f,1,1,1,1.0
24707,f0eacc3f427af7fc5446,110,617,f,f,0,1,1,1.0
24838,399a0a8c7ec133df9b66,101,731,f,f,0,1,1,1.0
24838,399a0a8c7ec133df9b66,102,585,f,f,0,1,1,1.0
24838,399a0a8c7ec133df9b66,103,517,f,f,0,1,1,1.0
24838,399a0a8c7ec133df9b66,104,656,f,f,1,1,1,1.0
24838,399a0a8c7ec133df9b66,105,481,f,f,1,1,1,1.0
24838,399a0a8c7ec133df9b66,106,761,h,h,0,1,1,1.0
24838,399a0a8c7ec133df9b66,107,570,h,h,0,1,1,1.0
24838,399a0a8c7ec133df9b66,108,545,h,h,0,1,1,1.0
24838,399a0a8c7ec133df9b66,109,568,h,h,1,1,1,1.0
24838,399a0a8c7ec133df9b66,110,504,h,h,1,1,1,1.0
24879,8b6966a751e4b621b933,101,548,f,f,1,1,1,1.0
24879,8b6966a751e4b621b933,102,612,f,f,0,1,1,1.0
24879,8b6966a751e4b621b933,103,590,h,h,0,1,1,1.0
24879,8b6966a751e4b621b933,104,613,h,h,0,1,1,1.0
24879,8b6966a751e4b621b933,105,422,h,h,0,1,1,1.0
24879,8b6966a751e4b621b933,106,486,f,f,0,1,1,1.0
24879,8b6966a751e4b621b933,107,414,h,h,0,1,1,1.0
24879,8b6966a751e4b621b933,108,509,h,h,1,1,1,1.0
24879,8b6966a751e4b621b933,109,420,h,h,1,1,1,1.0
24879,8b6966a751e4b621b933,110,460,f,f,0,1,1,1.0
24880,3244cdfe7832d63f4cd8,101,919,f,f,1,1,1,1.0
24880,3244cdfe7832d63f4cd8,102,839,h,h,0,1,1,1.0
24880,3244cdfe7832d63f4cd8,103,569,h,h,1,1,1,1.0
24880,3244cdfe7832d63f4cd8,104,432,f,f,0,1,1,1.0
24880,3244cdfe7832d63f4cd8,105,498,f,f,0,1,1,1.0
24880,3244cdfe7832d63f4cd8,106,465,f,f,1,1,1,1.0
24880,3244cdfe7832d63f4cd8,107,514,f,f,0,1,1,1.0
24880,3244cdfe7832d63f4cd8,108,453,f,f,1,1,1,1.0
24880,3244cdfe7832d63f4cd8,109,425,f,f,1,1,1,1.0
24880,3244cdfe7832d63f4cd8,110,626,f,f,0,1,1,1.0
24933,8670ab81eff7d8c061dd,101,990,f,f,1,1,1,1.0
24933,8670ab81eff7d8c061dd,102,998,h,h,1,1,1,1.0
24933,8670ab81eff7d8c061dd,103,669,h,h,0,1,1,1.0
24933,8670ab81eff7d8c061dd,104,644,h,h,0,1,1,1.0
24933,8670ab81eff7d8c061dd,105,741,f,f,0,1,1,1.0
24933,8670ab81eff7d8c061dd,106,541,f,f,1,1,1,1.0
24933,8670ab81eff7d8c061dd,107,517,h,h,1,1,1,1.0
24933,8670ab81eff7d8c061dd,108,514,h,h,1,1,1,1.0
24933,8670ab81eff7d8c061dd,109,658,f,f,0,1,1,1.0
24933,8670ab81eff7d8c061dd,110,481,h,h,1,1,1,1.0
24934,0365d5fe9e52f1841f0d,101,587,h,h,0,1,1,1.0
24934,0365d5fe9e52f1841f0d,102,640,h,h,1,1,1,1.0
24934,0365d5fe9e52f1841f0d,103,515,h,h,1,1,1,1.0
24934,0365d5fe9e52f1841f0d,104,664,h,h,0,1,1,1.0
24934,0365d5fe9e52f1841f0d,105,695,f,f,0,1,1,1.0
24934,0365d5fe9e52f1841f0d,106,538,h,h,1,1,1,1.0
24934,0365d5fe9e52f1841f0d,107,473,f,f,1,1,1,1.0
24934,0365d5fe9e52f1841f0d,108,698,f,f,0,1,1,1.0
24934,0365d5fe9e52f1841f0d,109,470,f,f,0,1,1,1.0
24934,0365d5fe9e52f1841f0d,110,488,f,f,0,1,1,1.0
24951,6b340cf72a0e1f600a30,101,690,h,h,0,1,1,1.0
24951,6b340cf72a0e1f600a30,102,568,h,h,1,1,1,1.0
24951,6b340cf72a0e1f600a30,103,656,h,h,0,1,1,1.0
24951,6b340cf72a0e1f600a30,104,735,f,f,0,1,1,1.0
24951,6b340cf72a0e1f600a30,105,561,h,h,0,1,1,1.0
24951,6b340cf72a0e1f600a30,106,634,f,f,0,1,1,1.0
24951,6b340cf72a0e1f600a30,107,584,h,h,0,1,1,1.0
24951,6b340cf72a0e1f600a30,108,693,h,h,0,1,1,1.0
24951,6b340cf72a0e1f600a30,109,674,h,h,1,1,1,1.0
24951,6b340cf72a0e1f600a30,110,507,h,h,1,1,1,1.0
24953,02df4e8a0f1a3c660de0,101,838,f,g,1,0,0,0.9
24953,02df4e8a0f1a3c660de0,102,963,h,h,0,1,1,0.9
24953,02df4e8a0f1a3c660de0,103,811,h,h,0,1,1,0.9
24953,02df4e8a0f1a3c660de0,104,655,f,f,0,1,1,0.9
24953,02df4e8a0f1a3c660de0,105,679,f,f,1,1,1,0.9
24953,02df4e8a0f1a3c660de0,106,543,f,f,1,1,1,0.9
24953,02df4e8a0f1a3c660de0,107,550,f,f,1,1,1,0.9
24953,02df4e8a0f1a3c660de0,108,596,h,h,1,1,1,0.9
24953,02df4e8a0f1a3c660de0,109,651,f,f,1,1,1,0.9
24953,02df4e8a0f1a3c660de0,110,540,f,f,1,1,1,0.9
24954,af8adbac6b6f8eb696f3,101,1053,f,d,0,0,0,0.9
24954,af8adbac6b6f8eb696f3,102,855,h,h,0,1,1,0.9
24954,af8adbac6b6f8eb696f3,103,809,h,h,1,1,1,0.9
24954,af8adbac6b6f8eb696f3,104,632,f,f,1,1,1,0.9
24954,af8adbac6b6f8eb696f3,105,635,h,h,0,1,1,0.9
24954,af8adbac6b6f8eb696f3,106,642,h,h,0,1,1,0.9
24954,af8adbac6b6f8eb696f3,107,513,f,f,1,1,1,0.9
24954,af8adbac6b6f8eb696f3,108,594,f,f,1,1,1,0.9
24954,af8adbac6b6f8eb696f3,109,607,f,f,1,1,1,0.9
24954,af8adbac6b6f8eb696f3,110,1013,f,f,0,1,1,0.9
25041,55975db6e39ab0d2d9d9,101,500,h,h,1,1,1,1.0
25041,55975db6e39ab0d2d9d9,102,779,f,f,0,1,1,1.0
25041,55975db6e39ab0d2d9d9,103,476,h,h,1,1,1,1.0
25041,55975db6e39ab0d2d9d9,104,553,h,h,0,1,1,1.0
25041,55975db6e39ab0d2d9d9,105,458,f,f,0,1,1,1.0
25041,55975db6e39ab0d2d9d9,106,437,h,h,1,1,1,1.0
25041,55975db6e39ab0d2d9d9,107,413,h,h,1,1,1,1.0
25041,55975db6e39ab0d2d9d9,108,454,h,h,1,1,1,1.0
25041,55975db6e39ab0d2d9d9,109,432,h,h,1,1,1,1.0
25041,55975db6e39ab0d2d9d9,110,524,f,f,1,1,1,1.0
25079,f129272671263a169b22,101,1074,f,f,0,1,1,0.9
25079,f129272671263a169b22,102,959,h,h,1,1,1,0.9
25079,f129272671263a169b22,103,734,f,f,0,1,1,0.9
25079,f129272671263a169b22,104,621,f,f,0,1,1,0.9
25079,f129272671263a169b22,105,733,f,f,0,1,1,0.9
25079,f129272671263a169b22,106,605,f,f,0,1,1,0.9
25079,f129272671263a169b22,107,442,f,,0,0,0,0.9
25079,f129272671263a169b22,108,792,h,h,1,1,1,0.9
25079,f129272671263a169b22,109,651,h,h,0,1,1,0.9
25079,f129272671263a169b22,110,740,h,h,1,1,1,0.9
25128,c7171fb6caf6403b021d,101,505,f,f,1,1,1,1.0
25128,c7171fb6caf6403b021d,102,817,f,f,1,1,1,1.0
25128,c7171fb6caf6403b021d,103,748,h,h,0,1,1,1.0
25128,c7171fb6caf6403b021d,104,607,h,h,0,1,1,1.0
25128,c7171fb6caf6403b021d,105,432,h,h,0,1,1,1.0
25128,c7171fb6caf6403b021d,106,572,f,f,0,1,1,1.0
25128,c7171fb6caf6403b021d,107,544,f,f,0,1,1,1.0
25128,c7171fb6caf6403b021d,108,523,f,f,0,1,1,1.0
25128,c7171fb6caf6403b021d,109,589,h,h,0,1,1,1.0
25128,c7171fb6caf6403b021d,110,527,h,h,1,1,1,1.0
25142,6479bd1649ed92fefa1e,101,776,f,f,1,1,1,1.0
25142,6479bd1649ed92fefa1e,102,625,h,h,0,1,1,1.0
25142,6479bd1649ed92fefa1e,103,870,f,f,0,1,1,1.0
25142,6479bd1649ed92fefa1e,104,590,f,f,1,1,1,1.0
25142,6479bd1649ed92fefa1e,105,631,h,h,1,1,1,1.0
25142,6479bd1649ed92fefa1e,106,568,f,f,1,1,1,1.0
25142,6479bd1649ed92fefa1e,107,588,f,f,1,1,1,1.0
25142,6479bd1649ed92fefa1e,108,462,f,f,1,1,1,1.0
25142,6479bd1649ed92fefa1e,109,419,f,f,1,1,1,1.0
25142,6479bd1649ed92fefa1e,110,467,f,f,1,1,1,1.0
25175,ff1ac04b012a7de73adb,101,760,f,f,0,1,1,0.9
25175,ff1ac04b012a7de73adb,102,539,h,h,1,1,1,0.9
25175,ff1ac04b012a7de73adb,103,500,f,f,1,1,1,0.9
25175,ff1ac04b012a7de73adb,104,604,f,f,0,1,1,0.9
25175,ff1ac04b012a7de73adb,105,527,f,f,1,1,1,0.9
25175,ff1ac04b012a7de73adb,106,501,h,h,0,1,1,0.9
25175,ff1ac04b012a7de73adb,107,527,f,f,1,1,1,0.9
25175,ff1ac04b012a7de73adb,108,531,f,,1,0,0,0.9
25175,ff1ac04b012a7de73adb,109,617,h,h,1,1,1,0.9
25175,ff1ac04b012a7de73adb,110,547,f,f,1,1,1,0.9
25202,a17d7f20918e4dbfdbc2,101,1584,f,f,0,1,1,1.0
25202,a17d7f20918e4dbfdbc2,102,1172,f,f,0,1,1,1.0
25202,a17d7f20918e4dbfdbc2,103,1206,h,h,1,1,1,1.0
25202,a17d7f20918e4dbfdbc2,104,970,h,h,1,1,1,1.0
25202,a17d7f20918e4dbfdbc2,105,1000,h,h,0,1,1,1.0
25202,a17d7f20918e4dbfdbc2,106,918,h,h,0,1,1,1.0
25202,a17d7f20918e4dbfdbc2,107,1038,h,h,0,1,1,1.0
25202,a17d7f20918e4dbfdbc2,108,892,h,h,1,1,1,1.0
25202,a17d7f20918e4dbfdbc2,109,869,h,h,1,1,1,1.0
25202,a17d7f20918e4dbfdbc2,110,1140,f,f,0,1,1,1.0
25218,09ecc3d65d67808c37ee,101,786,f,f,0,1,1,0.9
25218,09ecc3d65d67808c37ee,102,682,h,h,0,1,1,0.9
25218,09ecc3d65d67808c37ee,103,651,f,f,1,1,1,0.9
25218,09ecc3d65d67808c37ee,104,519,h,h,0,1,1,0.9
25218,09ecc3d65d67808c37ee,105,683,h,h,1,1,1,0.9
25218,09ecc3d65d67808c37ee,106,476,h,h,1,1,1,0.9
25218,09ecc3d65d67808c37ee,107,448,h,h,1,1,1,0.9
25218,09ecc3d65d67808c37ee,108,561,h,f,0,0,0,0.9
25218,09ecc3d65d67808c37ee,109,634,f,f,1,1,1,0.9
25218,09ecc3d65d67808c37ee,110,489,h,h,0,1,1,0.9
25222,215ed54644e7c0de0cac,101,1251,f,f,0,1,1,0.9
25222,215ed54644e7c0de0cac,102,698,f,f,1,1,1,0.9
25222,215ed54644e7c0de0cac,103,708,f,f,1,1,1,0.9
25222,215ed54644e7c0de0cac,104,846,f,f,0,1,1,0.9
25222,215ed54644e7c0de0cac,105,615,f,f,1,1,1,0.9
25222,215ed54644e7c0de0cac,106,1055,h,h,1,1,1,0.9
25222,215ed54644e7c0de0cac,107,641,h,h,1,1,1,0.9
25222,215ed54644e7c0de0cac,108,468,h,,1,0,0,0.9
25222,215ed54644e7c0de0cac,109,941,f,f,0,1,1,0.9
25222,215ed54644e7c0de0cac,110,645,f,f,1,1,1,0.9
25244,e7bfdff516a59e006e89,101,686,h,h,1,1,1,1.0
25244,e7bfdff516a59e006e89,102,501,h,h,1,1,1,1.0
25244,e7bfdff516a59e006e89,103,549,f,f,1,1,1,1.0
25244,e7bfdff516a59e006e89,104,475,h,h,1,1,1,1.0
25244,e7bfdff516a59e006e89,105,512,f,f,0,1,1,1.0
25244,e7bfdff516a59e006e89,106,437,h,h,1,1,1,1.0
25244,e7bfdff516a59e006e89,107,540,h,h,0,1,1,1.0
25244,e7bfdff516a59e006e89,108,523,h,h,0,1,1,1.0
25244,e7bfdff516a59e006e89,109,639,f,f,0,1,1,1.0
25244,e7bfdff516a59e006e89,110,397,h,h,1,1,1,1.0
25276,784b99d6bd721af2330c,101,549,h,h,1,1,1,1.0
25276,784b99d6bd721af2330c,102,1186,f,f,1,1,1,1.0
25276,784b99d6bd721af2330c,103,532,h,h,1,1,1,1.0
25276,784b99d6bd721af2330c,104,636,h,h,0,1,1,1.0
25276,784b99d6bd721af2330c,105,734,f,f,0,1,1,1.0
25276,784b99d6bd721af2330c,106,628,h,h,0,1,1,1.0
25276,784b99d6bd721af2330c,107,477,h,h,0,1,1,1.0
25276,784b99d6bd721af2330c,108,590,f,f,0,1,1,1.0
25276,784b99d6bd721af2330c,109,596,f,f,0,1,1,1.0
25276,784b99d6bd721af2330c,110,582,h,h,1,1,1,1.0
25287,acf7dd3781ff944750eb,101,1025,h,h,0,1,1,1.0
25287,acf7dd3781ff944750eb,102,1140,f,f,0,1,1,1.0
25287,acf7dd3781ff944750eb,103,902,h,h,0,1,1,1.0
25287,acf7dd3781ff944750eb,104,653,f,f,0,1,1,1.0
25287,acf7dd3781ff944750eb,105,920,h,h,1,1,1,1.0
25287,acf7dd3781ff944750eb,106,700,h,h,0,1,1,1.0
25287,acf7dd3781ff944750eb,107,639,f,f,1,1,1,1.0
25287,acf7dd3781ff944750eb,108,605,f,f,1,1,1,1.0
25287,acf7dd3781ff944750eb,109,555,h,h,1,1,1,1.0
25287,acf7dd3781ff944750eb,110,638,h,h,1,1,1,1.0
25295,e752f101050dbee35f30,101,426,f,h,0,0,0,0.9
25295,e752f101050dbee35f30,102,517,f,f,0,1,1,0.9
25295,e752f101050dbee35f30,103,577,f,f,0,1,1,0.9
25295,e752f101050dbee35f30,104,478,h,h,0,1,1,0.9
25295,e752f101050dbee35f30,105,502,h,h,0,1,1,0.9
25295,e752f101050dbee35f30,106,750,f,f,1,1,1,0.9
25295,e752f101050dbee35f30,107,449,f,f,1,1,1,0.9
25295,e752f101050dbee35f30,108,559,h,h,0,1,1,0.9
25295,e752f101050dbee35f30,109,568,f,f,0,1,1,0.9
25295,e752f101050dbee35f30,110,525,h,h,0,1,1,0.9
25326,146697e18bcbeb4194a4,101,1109,f,f,1,1,1,0.8
25326,146697e18bcbeb4194a4,102,654,f,,1,0,0,0.8
25326,146697e18bcbeb4194a4,103,1438,f,f,0,1,1,0.8
25326,146697e18bcbeb4194a4,104,792,f,f,0,1,1,0.8
25326,146697e18bcbeb4194a4,105,1078,h,h,1,1,1,0.8
25326,146697e18bcbeb4194a4,106,523,f,f,1,1,1,0.8
25326,146697e18bcbeb4194a4,107,617,f,f,1,1,1,0.8
25326,146697e18bcbeb4194a4,108,457,h,h,0,1,1,0.8
25326,146697e18bcbeb4194a4,109,558,h,h,1,1,1,0.8
25326,146697e18bcbeb4194a4,110,521,f,h,0,0,0,0.8
25330,1e612f47884a6687d0d7,101,680,f,f,0,1,1,1.0
25330,1e612f47884a6687d0d7,102,535,f,f,0,1,1,1.0
25330,1e612f47884a6687d0d7,103,584,h,h,0,1,1,1.0
25330,1e612f47884a6687d0d7,104,517,h,h,1,1,1,1.0
25330,1e612f47884a6687d0d7,105,463,f,f,1,1,1,1.0
25330,1e612f47884a6687d0d7,106,467,f,f,1,1,1,1.0
25330,1e612f47884a6687d0d7,107,396,h,h,0,1,1,1.0
25330,1e612f47884a6687d0d7,108,387,h,h,1,1,1,1.0
25330,1e612f47884a6687d0d7,109,370,f,f,0,1,1,1.0
25330,1e612f47884a6687d0d7,110,350,h,h,0,1,1,1.0
25340,fc3720f9333fa08aa1e6,101,685,h,h,1,1,1,1.0
25340,fc3720f9333fa08aa1e6,102,623,h,h,0,1,1,1.0
25340,fc3720f9333fa08aa1e6,103,546,h,h,0,1,1,1.0
25340,fc3720f9333fa08aa1e6,104,570,h,h,0,1,1,1.0
25340,fc3720f9333fa08aa1e6,105,554,f,f,0,1,1,1.0
25340,fc3720f9333fa08aa1e6,106,587,f,f,0,1,1,1.0
25340,fc3720f9333fa08aa1e6,107,549,h,h,1,1,1,1.0
25340,fc3720f9333fa08aa1e6,108,542,h,h,0,1,1,1.0
25340,fc3720f9333fa08aa1e6,109,477,f,f,1,1,1,1.0
25340,fc3720f9333fa08aa1e6,110,533,f,f,1,1,1,1.0
25374,75c1beda7dafd5b8ed27,101,561,f,f,1,1,1,0.9
25374,75c1beda7dafd5b8ed27,102,852,h,h,1,1,1,0.9
25374,75c1beda7dafd5b8ed27,103,487,h,h,1,1,1,0.9
25374,75c1beda7dafd5b8ed27,104,515,h,h,1,1,1,0.9
25374,75c1beda7dafd5b8ed27,105,442,h,h,1,1,1,0.9
25374,75c1beda7dafd5b8ed27,106,490,h,h,1,1,1,0.9
25374,75c1beda7dafd5b8ed27,107,611,h,h,0,1,1,0.9
25374,75c1beda7dafd5b8ed27,108,495,f,f,1,1,1,0.9
25374,75c1beda7dafd5b8ed27,109,403,f,f,1,1,1,0.9
25374,75c1beda7dafd5b8ed27,110,447,f,h,0,0,0,0.9
25439,79dc8cb83fc22b0cd10f,101,565,h,h,1,1,1,1.0
25439,79dc8cb83fc22b0cd10f,102,634,f,f,0,1,1,1.0
25439,79dc8cb83fc22b0cd10f,103,655,f,f,0,1,1,1.0
25439,79dc8cb83fc22b0cd10f,104,578,f,f,1,1,1,1.0
25439,79dc8cb83fc22b0cd10f,105,478,f,f,1,1,1,1.0
25439,79dc8cb83fc22b0cd10f,106,623,f,f,0,1,1,1.0
25439,79dc8cb83fc22b0cd10f,107,523,h,h,1,1,1,1.0
25439,79dc8cb83fc22b0cd10f,108,444,h,h,1,1,1,1.0
25439,79dc8cb83fc22b0cd10f,109,589,h,h,0,1,1,1.0
25439,79dc8cb83fc22b0cd10f,110,590,f,f,0,1,1,1.0
25457,ece76726551e4c8ce6af,101,663,h,h,0,1,1,1.0
25457,ece76726551e4c8ce6af,102,965,f,f,1,1,1,1.0
25457,ece76726551e4c8ce6af,103,647,h,h,0,1,1,1.0
25457,ece76726551e4c8ce6af,104,597,h,h,1,1,1,1.0
25457,ece76726551e4c8ce6af,105,554,h,h,1,1,1,1.0
25457,ece76726551e4c8ce6af,106,654,f,f,1,1,1,1.0
25457,ece76726551e4c8ce6af,107,605,h,h,0,1,1,1.0
25457,ece76726551e4c8ce6af,108,597,h,h,1,1,1,1.0
25457,ece76726551e4c8ce6af,109,521,h,h,1,1,1,1.0
25457,ece76726551e4c8ce6af,110,318,h,h,0,1,1,1.0
25540,531b2c99a184aa610e22,101,1132,h,h,1,1,1,0.8
25540,531b2c99a184aa610e22,102,788,f,g,0,0,0,0.8
25540,531b2c99a184aa610e22,103,550,h,h,1,1,1,0.8
25540,531b2c99a184aa610e22,104,426,f,f,1,1,1,0.8
25540,531b2c99a184aa610e22,105,526,h,h,1,1,1,0.8
25540,531b2c99a184aa610e22,106,624,f,h,1,0,0,0.8
25540,531b2c99a184aa610e22,107,861,f,f,1,1,1,0.8
25540,531b2c99a184aa610e22,108,549,f,f,1,1,1,0.8
25540,531b2c99a184aa610e22,109,591,h,h,1,1,1,0.8
25540,531b2c99a184aa610e22,110,849,f,f,0,1,1,0.8
25662,064f2d65d24a103bef85,101,582,h,h,1,1,1,1.0
25662,064f2d65d24a103bef85,102,686,f,f,0,1,1,1.0
25662,064f2d65d24a103bef85,103,607,h,h,1,1,1,1.0
25662,064f2d65d24a103bef85,104,500,f,f,0,1,1,1.0
25662,064f2d65d24a103bef85,105,501,f,f,1,1,1,1.0
25662,064f2d65d24a103bef85,106,546,h,h,0,1,1,1.0
25662,064f2d65d24a103bef85,107,532,h,h,0,1,1,1.0
25662,064f2d65d24a103bef85,108,535,h,h,1,1,1,1.0
25662,064f2d65d24a103bef85,109,457,f,f,1,1,1,1.0
25662,064f2d65d24a103bef85,110,568,h,h,0,1,1,1.0
25752,d964d505a49595976231,101,1015,f,f,0,1,1,0.9
25752,d964d505a49595976231,102,663,f,f,1,1,1,0.9
25752,d964d505a49595976231,103,476,f,f,1,1,1,0.9
25752,d964d505a49595976231,104,497,f,h,0,0,0,0.9
25752,d964d505a49595976231,105,671,f,f,0,1,1,0.9
25752,d964d505a49595976231,106,541,f,f,1,1,1,0.9
25752,d964d505a49595976231,107,541,h,h,0,1,1,0.9
25752,d964d505a49595976231,108,551,h,h,0,1,1,0.9
25752,d964d505a49595976231,109,561,f,f,1,1,1,0.9
25752,d964d505a49595976231,110,669,f,f,0,1,1,0.9
25762,55fd2a40bdd2aaba3a1d,101,870,f,f,1,1,1,1.0
25762,55fd2a40bdd2aaba3a1d,102,734,f,f,1,1,1,1.0
25762,55fd2a40bdd2aaba3a1d,103,672,f,f,1,1,1,1.0
25762,55fd2a40bdd2aaba3a1d,104,1202,f,f,0,1,1,1.0
25762,55fd2a40bdd2aaba3a1d,105,766,h,h,0,1,1,1.0
25762,55fd2a40bdd2aaba3a1d,106,582,h,h,1,1,1,1.0
25762,55fd2a40bdd2aaba3a1d,107,527,f,f,0,1,1,1.0
25762,55fd2a40bdd2aaba3a1d,108,654,f,f,1,1,1,1.0
25762,55fd2a40bdd2aaba3a1d,109,726,f,f,0,1,1,1.0
25762,55fd2a40bdd2aaba3a1d,110,523,f,f,1,1,1,1.0
25797,937a16d3002723f2c662,101,625,h,h,0,1,1,1.0
25797,937a16d3002723f2c662,102,1839,f,f,0,1,1,1.0
25797,937a16d3002723f2c662,103,1002,f,f,0,1,1,1.0
