gameid,uid,age,gender,device,round,reactTime,nonword,justiceWord,correct,NumChars,accuracy,rounds,chain
84390,614f21195f8f7bbb7df8,,,1,107,790,0,1,1,9,1.0,15.0,361
84390,614f21195f8f7bbb7df8,,,1,108,1006,0,0,1,7,1.0,15.0,361
84390,614f21195f8f7bbb7df8,,,1,109,767,1,0,1,6,1.0,15.0,361
84390,614f21195f8f7bbb7df8,,,1,110,723,0,0,1,7,1.0,15.0,361
84390,614f21195f8f7bbb7df8,,,1,111,835,0,0,1,5,1.0,15.0,361
84390,614f21195f8f7bbb7df8,,,1,112,763,1,0,1,5,1.0,15.0,361
84390,614f21195f8f7bbb7df8,,,1,113,791,0,1,1,10,1.0,15.0,361
84390,614f21195f8f7bbb7df8,,,1,114,714,0,0,1,7,1.0,15.0,361
84390,614f21195f8f7bbb7df8,,,1,115,747,0,0,1,7,1.0,15.0,361
84465,3d332469aef2235ea21a,,,1,101,698,1,0,1,6,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,102,603,0,0,1,6,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,103,520,0,1,1,4,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,104,503,0,0,1,6,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,105,579,1,0,1,5,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,106,942,1,0,0,9,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,107,753,0,0,1,7,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,108,1391,1,0,1,5,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,109,705,0,1,1,10,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,110,527,0,1,1,5,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,111,616,1,0,1,8,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,112,588,0,0,1,6,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,113,729,0,1,1,9,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,114,493,0,1,1,4,0.933333333333,15.0,126
84465,3d332469aef2235ea21a,,,1,115,674,0,0,1,6,0.933333333333,15.0,126
84488,4521c36142ccb47d0055,,0,1,101,852,0,1,1,10,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,102,463,0,1,1,10,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,103,1053,1,0,0,9,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,104,1486,1,0,1,7,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,105,634,0,0,1,7,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,106,490,0,1,1,4,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,107,488,0,1,1,4,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,108,697,0,0,1,7,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,109,1359,1,0,1,7,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,110,766,0,1,1,10,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,111,559,1,0,0,7,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,112,639,0,0,1,6,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,113,766,0,0,1,6,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,114,477,0,0,1,5,0.866666666667,15.0,
84488,4521c36142ccb47d0055,,0,1,115,726,1,0,1,6,0.866666666667,15.0,
84516,67b59d42fb0c763f829d,,,1,101,2109,0,0,1,7,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,102,657,1,0,1,5,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,103,566,1,0,1,6,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,104,610,1,0,1,6,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,105,542,0,1,1,4,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,106,622,0,1,1,4,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,107,543,0,0,1,7,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,108,600,0,1,1,4,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,109,547,0,0,1,7,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,110,591,0,1,1,4,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,111,1374,0,0,1,7,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,112,645,1,0,1,5,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,113,590,0,0,1,6,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,114,663,1,0,1,7,1.0,15.0,
84516,67b59d42fb0c763f829d,,,1,115,679,0,1,1,9,1.0,15.0,
84532,3515e87b8815cdd0c54a,,,1,101,688,0,1,1,4,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,102,737,0,0,1,7,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,103,586,0,0,1,5,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,104,490,0,1,1,4,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,105,554,1,0,1,6,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,106,579,1,0,1,8,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,107,771,0,1,1,9,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,108,547,0,0,1,7,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,109,625,0,0,1,5,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,110,633,1,0,1,5,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,111,695,0,1,1,5,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,112,880,0,0,1,7,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,113,518,0,1,1,5,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,114,714,1,0,1,5,1.0,15.0,368
84532,3515e87b8815cdd0c54a,,,1,115,595,1,0,1,5,1.0,15.0,368
84539,1b5d2c00395744fd5521,3,0,1,101,551,0,0,1,6,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,102,585,1,0,1,5,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,103,473,0,0,1,6,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,104,606,1,0,1,8,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,105,577,0,1,1,10,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,106,698,0,0,1,6,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,107,624,0,0,1,6,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,108,601,0,1,1,5,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,109,482,1,0,0,6,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,110,705,1,0,1,7,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,111,521,1,0,1,5,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,112,1113,0,1,1,4,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,113,502,0,0,1,5,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,114,647,0,1,1,4,0.933333333333,15.0,
84539,1b5d2c00395744fd5521,3,0,1,115,487,0,1,1,10,0.933333333333,15.0,
84633,25865aa664da19bfeea0,,0,1,101,725,0,1,1,4,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,102,913,0,1,1,4,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,103,35829,0,1,1,4,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,104,1084,1,0,1,6,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,105,1352,1,0,1,6,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,106,795,0,0,1,6,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,107,850,0,0,1,7,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,108,655,1,0,1,5,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,109,591,0,0,1,7,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,110,791,0,0,1,6,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,111,959,0,0,1,7,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,112,851,0,1,1,10,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,113,5216,1,0,1,8,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,114,2056,1,0,1,6,1.0,15.0,136
84633,25865aa664da19bfeea0,,0,1,115,2215,0,1,1,4,1.0,15.0,136
84744,25865aa664da19bfeea0,,0,1,101,1441,0,0,1,6,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,102,982,1,0,0,7,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,103,1449,0,0,1,7,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,104,2422,0,0,1,7,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,105,2759,1,0,0,5,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,106,98,0,1,0,10,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,107,950,1,0,0,7,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,108,949,0,0,1,5,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,109,1890,1,0,1,7,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,110,1024,0,1,1,4,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,111,1046,0,1,1,5,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,112,1403,0,1,1,5,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,113,1590,1,0,1,6,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,114,653,0,0,1,6,0.733333333333,15.0,
84744,25865aa664da19bfeea0,,0,1,115,1305,0,1,1,5,0.733333333333,15.0,
84775,e06647ef0801d82386ba,3,1,1,101,2069,0,0,1,7,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,102,1257,0,1,1,10,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,103,686,0,1,1,4,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,104,810,1,0,0,7,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,105,718,0,1,1,4,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,106,1018,1,0,1,8,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,107,624,0,1,1,4,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,108,844,1,0,1,9,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,109,633,0,1,1,5,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,110,934,0,0,1,5,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,111,1297,0,0,1,6,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,112,1260,1,0,1,7,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,113,725,0,0,1,7,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,114,868,1,0,1,9,0.933333333333,15.0,455
84775,e06647ef0801d82386ba,3,1,1,115,635,0,0,1,7,0.933333333333,15.0,455
84776,81e0f7da93b0302b9609,,,1,101,487,0,1,1,10,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,102,484,1,0,1,7,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,103,428,0,0,1,7,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,104,623,1,0,0,9,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,105,514,0,1,1,4,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,106,484,0,0,1,7,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,107,447,0,1,1,4,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,108,458,0,0,1,6,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,109,479,0,1,1,5,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,110,498,1,0,1,4,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,111,614,1,0,0,6,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,112,509,0,0,1,6,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,113,495,0,0,1,6,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,114,652,0,1,1,4,0.866666666667,15.0,344
84776,81e0f7da93b0302b9609,,,1,115,447,1,0,1,5,0.866666666667,15.0,344
84821,efbee07be6aa9ee6ea9c,,0,1,101,739,0,0,1,6,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,102,549,0,0,1,5,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,103,762,0,0,1,6,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,104,683,1,0,1,6,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,105,1281,0,1,0,5,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,106,929,0,1,1,9,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,107,1425,1,0,0,6,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,108,900,0,1,1,4,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,109,891,1,0,1,6,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,110,2191,0,0,1,7,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,111,757,0,1,1,4,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,112,858,0,1,1,9,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,113,1965,0,0,1,7,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,114,746,1,0,0,7,0.8,15.0,277
84821,efbee07be6aa9ee6ea9c,,0,1,115,821,1,0,1,5,0.8,15.0,277
84853,c3a645542f351aead460,,,1,101,1465,1,0,1,8,1.0,15.0,224
84853,c3a645542f351aead460,,,1,102,2014,0,1,1,9,1.0,15.0,224
84853,c3a645542f351aead460,,,1,103,2090,0,0,1,7,1.0,15.0,224
84853,c3a645542f351aead460,,,1,104,694,1,0,1,5,1.0,15.0,224
84853,c3a645542f351aead460,,,1,105,1234,0,0,1,6,1.0,15.0,224
84853,c3a645542f351aead460,,,1,106,607,1,0,1,5,1.0,15.0,224
84853,c3a645542f351aead460,,,1,107,597,1,0,1,8,1.0,15.0,224
84853,c3a645542f351aead460,,,1,108,1559,0,0,1,7,1.0,15.0,224
84853,c3a645542f351aead460,,,1,109,1206,0,0,1,7,1.0,15.0,224
84853,c3a645542f351aead460,,,1,110,828,0,1,1,5,1.0,15.0,224
84853,c3a645542f351aead460,,,1,111,611,0,1,1,4,1.0,15.0,224
84853,c3a645542f351aead460,,,1,112,1636,0,1,1,10,1.0,15.0,224
84853,c3a645542f351aead460,,,1,113,829,1,0,1,6,1.0,15.0,224
84853,c3a645542f351aead460,,,1,114,823,0,0,1,6,1.0,15.0,224
84853,c3a645542f351aead460,,,1,115,670,0,1,1,5,1.0,15.0,224
84925,1d4c0735302f79f1f3df,,,1,101,680,1,0,1,8,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,102,441,1,0,1,7,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,103,486,1,0,1,7,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,104,550,0,0,0,7,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,105,664,1,0,1,8,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,106,556,0,0,1,7,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,107,564,0,0,1,6,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,108,677,0,1,1,9,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,109,673,0,1,1,10,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,110,574,1,0,1,6,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,111,729,0,1,1,9,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,112,510,0,1,1,4,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,113,498,0,0,1,6,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,114,493,0,0,1,7,0.933333333333,15.0,422
84925,1d4c0735302f79f1f3df,,,1,115,571,0,1,1,5,0.933333333333,15.0,422
84938,e06647ef0801d82386ba,3,1,1,101,911,0,1,1,4,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,102,1204,0,0,1,7,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,103,710,1,0,1,6,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,104,770,0,0,1,6,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,105,570,0,0,1,6,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,106,536,0,0,1,6,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,107,1003,1,0,1,6,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,108,1115,1,0,1,6,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,109,1330,0,1,1,4,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,110,800,0,1,1,4,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,111,712,0,1,1,9,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,112,620,0,1,1,4,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,113,4382,1,0,1,9,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,114,778,1,0,1,7,1.0,15.0,
84938,e06647ef0801d82386ba,3,1,1,115,648,0,0,1,7,1.0,15.0,
84973,b8a37cad2b82cdc6466c,3,1,1,101,907,0,0,1,6,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,102,665,1,0,1,6,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,103,574,0,1,1,4,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,104,545,1,0,1,6,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,105,574,0,0,1,6,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,106,611,0,0,1,6,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,107,556,0,1,1,10,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,108,613,1,0,1,6,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,109,520,0,1,1,4,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,110,699,0,1,1,10,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,111,494,0,1,1,4,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,112,2020,1,0,1,9,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,113,540,0,0,1,5,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,114,651,0,0,1,7,1.0,15.0,217
84973,b8a37cad2b82cdc6466c,3,1,1,115,640,1,0,1,6,1.0,15.0,217
84980,e06647ef0801d82386ba,3,1,1,101,3721,0,0,1,6,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,102,724,1,0,1,6,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,103,716,0,1,1,4,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,104,910,0,0,1,7,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,105,3504,0,1,1,9,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,106,807,1,0,1,6,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,107,692,0,0,1,7,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,108,723,1,0,1,7,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,109,764,0,1,1,5,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,110,1264,1,0,1,5,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,111,1000,0,0,1,7,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,112,791,0,1,1,4,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,113,720,0,0,1,5,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,114,769,1,0,1,8,1.0,15.0,
84980,e06647ef0801d82386ba,3,1,1,115,766,0,1,1,10,1.0,15.0,
84982,381823fe845682c4cd75,4,1,1,101,1512,1,0,1,7,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,102,919,0,1,1,4,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,103,1526,0,0,1,6,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,104,851,0,0,1,6,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,105,1244,1,0,1,7,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,106,796,1,0,1,6,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,107,801,0,0,1,6,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,108,1000,0,0,1,5,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,109,1189,1,0,1,7,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,110,1947,0,1,1,4,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,111,1178,0,0,1,5,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,112,1799,0,1,1,10,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,113,3882,1,0,1,8,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,114,1779,0,1,1,9,1.0,15.0,114
84982,381823fe845682c4cd75,4,1,1,115,1477,0,1,1,4,1.0,15.0,114
85027,580b5638d6389cf0052d,3,0,1,101,1155,1,0,1,6,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,102,994,0,0,1,7,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,103,993,1,0,1,6,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,104,815,0,0,1,7,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,105,554,0,0,1,7,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,106,658,0,1,1,5,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,107,491,0,1,1,4,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,108,482,0,0,1,5,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,109,825,1,0,0,7,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,110,927,1,0,1,5,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,111,728,0,1,1,4,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,112,852,0,0,1,6,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,113,1032,1,0,0,7,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,114,779,0,1,1,4,0.866666666667,15.0,190
85027,580b5638d6389cf0052d,3,0,1,115,731,0,1,1,4,0.866666666667,15.0,190
85060,5294e1d4ec634decd647,3,1,1,101,1531,1,0,1,7,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,102,1086,0,0,1,6,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,103,1107,0,1,1,4,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,104,1131,0,1,1,4,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,105,1425,0,0,1,6,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,106,1176,0,1,1,4,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,107,2607,1,0,1,7,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,108,2173,0,1,1,9,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,109,1500,1,0,1,8,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,110,1220,0,0,1,5,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,111,1094,1,0,1,7,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,112,1218,0,1,1,4,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,113,2189,0,0,1,7,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,114,1319,0,0,1,6,1.0,15.0,146
85060,5294e1d4ec634decd647,3,1,1,115,2156,1,0,1,7,1.0,15.0,146
85080,bf8cd6e7265ef4704127,,,1,101,618,1,0,1,7,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,102,434,0,0,1,5,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,103,384,0,0,1,5,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,104,620,0,1,1,10,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,105,559,0,1,1,9,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,106,467,1,0,1,6,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,107,792,1,0,1,7,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,108,722,1,0,0,9,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,109,674,0,1,1,9,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,110,585,0,0,1,6,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,111,580,0,0,1,6,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,112,520,0,0,1,6,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,113,677,1,0,1,6,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,114,618,0,1,1,10,0.933333333333,15.0,86
85080,bf8cd6e7265ef4704127,,,1,115,533,0,1,1,4,0.933333333333,15.0,86
85113,6cce4adf35038097bab5,,,1,101,711,1,0,0,10,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,102,1178,0,0,1,5,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,103,1162,1,0,1,9,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,104,794,1,0,1,7,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,105,834,0,1,1,9,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,106,1033,0,0,1,5,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,107,737,1,0,1,8,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,108,1002,1,0,1,7,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,109,1571,0,0,1,7,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,110,755,0,1,1,4,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,111,577,0,1,1,4,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,112,825,0,0,1,7,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,113,935,0,0,1,7,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,114,666,0,1,1,4,0.933333333333,15.0,
85113,6cce4adf35038097bab5,,,1,115,513,0,1,1,4,0.933333333333,15.0,
